UserId, DisplayName, PostCount, CommentCount, TotalScore
65556, Alessio Daniele Marra, 3, 3, 0
65733, Gabriel, 12, 3, 0
65965, Chris, 3, 1, 0
66605, Avinash Kumar, 3, 1, 0
67097, IMCoins, 3, 2, 0
67302, majid , 5, 1, 0
67498, LittleBobbyTables, 3, 1, 0
68677, Stephan, 4, 1, 0
69073, Stanislav Jirak, 9, 1, 0
69369, xoani, 4, 2, 0
69783, Paul, 4, 1, 0
70259, Edouardos Kim, 7, 4, 0
70783, DiaryofNewton, 4, 4, 0
71198, tobix10, 4, 1, 0
73031, Pankaj, 4, 1, 0
73795, sundarr, 4, 1, 0
69498, demarsylvain, 2, 1, 0
64137, jua-kali, 8, 2, 0
74861, Montana Burr, 3, 2, 0
75213, RLucas, 3, 1, 0
75857, Josh Zwiebel, 3, 3, 0
76066, ssssoooo, 7, 3, 0
65108, Shamoon, 6, 3, 0
65269, swish, 2, 1, 0
76902, eum sangwon, 9, 3, 0
77094, Abdul, 3, 1, 0
67110, karppmik, 7, 3, 0
78389, Aminek, 3, 1, 0
79000, Ethan Shapiro, 3, 1, 0
80272, MrMulliner, 4, 1, 0
560, bstockton, 7, 3, 0
886, user1132959, 3, 4, 0
1021, user77571, 6, 1, 0
325, germcd, 4, 5, 0
2978, conjugateprior, 2, 1, 0
8075, Monozygotic, 4, 3, 0
2586, DavidK, 5, 1, 0
8354, kblansit, 2, 1, 0
10943, Brandon Hamric, 3, 1, 0
10904, Santoshi M, 12, 2, 0
13735, let4be, 3, 3, 0
13709, zhizi, 4, 1, 0
14397, user2942863, 4, 1, 0
14463, yuqian, 5, 2, 0
15879, Cédric Philibert, 3, 2, 0
15905, karan sindwani, 7, 3, 0
18179, vinnief, 5, 1, 0
20596, The Music, 3, 1, 0
20544, ahajib, 17, 3, 0
21755, Syzygyyy, 5, 1, 0
21992, antorqs, 4, 2, 0
23403, chintan s, 12, 1, 0
24355, krishna, 6, 1, 0
15883, Nikaidoh, 14, 1, 0
6567, nkhuyu, 11, 5, 0
27868, Archit Garg, 4, 1, 0
28111, martin-martin, 3, 1, 0
28665, Boudewijn Aasman, 6, 2, 0
29639, user7654132, 5, 2, 0
29897, Gilbert, 4, 1, 0
30238, Julian, 5, 1, 0
30281, Johnny Breen, 3, 1, 0
30473, HansPeterLoft, 7, 3, 0
30478, datascana, 3, 1, 0
30697, Dhiraj, 6, 3, 0
30884, Mohanad Kaleia, 7, 1, 0
32619, Anonymous, 3, 1, 0
32661, Bak_was, 3, 2, 0
32860, Nickpick, 27, 9, 0
33993, ALexandru Daia, 3, 1, 0
34322, user8272359, 11, 12, 0
37045, Della, 10, 1, 0
37512, sariii, 4, 5, 0
37727, Oonah, 3, 1, 0
38438, evt, 3, 1, 0
32762, Abhishek Sharma, 13, 1, 0
39135, gulshan raj, 10, 4, 0
41397, WALID BELRHALMIA, 3, 1, 0
41995, Kuba, 3, 1, 0
43463, Buzi, 3, 1, 0
27108, claudius, 26, 13, 0
26748, Shawn, 11, 2, 0
21586, Mikhail, 3, 4, 0
45313, Saransh Sharma, 3, 1, 0
45450, Shine On You Crazy Diamond, 10, 1, 0
45869, Blejwi, 3, 2, 0
46143, alexandre_d, 24, 9, 0
47352, thesimplevoodoo, 3, 3, 0
47782, user6027414, 6, 1, 0
49625, user200668, 3, 1, 0
49780, SaldaVonSchwartz, 8, 2, 0
50689, kog, 4, 1, 0
45768, user5783745, 5, 1, 0
50622, Nbenz, 9, 6, 0
51487, naive231, 4, 1, 0
49162, Charles, 9, 1, 0
52206, Matheus Prandini, 19, 9, 0
26733, Confusion Matrix, 4, 1, 0
52950, captain ahab, 4, 1, 0
53653, Daniel, 1, 1, 0
27329, MaxS, 1, 1, 0
24423, user007, 12, 1, 0
54868, Siraj Muhammad, 3, 1, 0
52434, Kabeer Khan, 5, 4, 0
58342, zwlayer, 12, 1, 0
59538, Guilherme Silveira, 3, 1, 0
59583, Romain Martinez, 3, 1, 0
60919, Abe Kassem, 3, 1, 0
24180, dustin, 5, 2, 0
62107, Francesco Ambrosini, 5, 3, 0
62591, Kien Pham, 4, 1, 0
64775, Tenescu Andrei, 4, 1, 0
65172, Sudeepan Datta, 3, 5, 0
59855, Amarnath, 12, 1, 0
65719, leakey, 4, 3, 0
66793, blogger.stackoverflow, 4, 1, 0
67122, Martin V., 6, 3, 0
68659, elias, 5, 3, 0
68706, user10283726, 10, 2, 0
69377, Anastasiia Shalygina, 2, 1, 0
69384, Armin, 12, 7, 0
70117, user2148754, 3, 1, 0
71631, Darren, 8, 4, 0
51029, vokoyo, 4, 2, 0
74266, Hyeon, 6, 1, 0
74631, Bhavya Geethika, 9, 2, 0
73393, akhetos, 29, 9, 0
71371, dustindorroh, 2, 2, 0
76542, Eugene Beresovsky, 4, 2, 0
76768, Excelsior, 19, 8, 0
78276, Tom Finet, 4, 1, 0
54754, Payal Bhatia, 23, 4, 0
58597, PrinzvonK, 3, 1, 0
52023, Muss, 7, 5, 0
295, Jakubee, 7, 3, 0
7944, SVM, 3, 1, 0
9698, Lauren Goodwin, 4, 3, 0
10717, user1683894, 9, 2, 0
11098, Aaron Gonzales, 9, 5, 0
12777, dbliss, 3, 1, 0
13943, AsymTrick, 3, 1, 0
15325, Mithril, 39, 6, 0
848, woodstock, 3, 1, 0
10301, 404pio, 1, 1, 0
18189, Joel Graff, 1, 1, 0
18609, Lior, 3, 2, 0
18713, OAK, 6, 1, 0
18869, tormond, 2, 1, 0
10423, Niranjan Mudhiraj, 7, 5, 0
23097, Taevanbat Mongol, 8, 2, 0
23811, SaCvP, 29, 5, 0
24891, A. Sam, 6, 1, 0
24575, Indi, 8, 1, 0
26941, user141657, 3, 3, 0
28031, Aarshay Jain, 1, 1, 0
28152, John Albano, 3, 3, 0
28599, Luciano Viola, 9, 3, 0
17727, Zebra Propulsion Lab, 3, 1, 0
29297, danielunderwood, 3, 3, 0
27647, geek-tech, 4, 1, 0
30459, BenjiBB, 9, 4, 0
31179, Quan Vuong, 6, 2, 0
24651, sandyp, 15, 7, 0
32510, Harshit Narang, 3, 1, 0
26899, epattaro, 4, 1, 0
33495, drichlet, 3, 1, 0
33685, eshirima, 6, 3, 0
25454, vdey, 3, 1, 0
6477, Lvca, 1, 2, 0
20327, Gaurav Kumar, 10, 3, 0
38078, Surgeon, 5, 2, 0
40255, Steves, 4, 1, 0
41487, Logan, 12, 3, 0
43398, Reza, 10, 5, 0
42831, antounes, 4, 1, 0
44658, jimijazz, 4, 1, 0
44691, George, 3, 2, 0
44755, Prateek Yadav, 4, 1, 0
44991, Rafty, 3, 1, 0
45420, firion, 21, 3, 0
45763, Sam, 4, 4, 0
45898, user121, 15, 5, 0
46371, Ajinkya, 15, 1, 0
31443, user 923227, 11, 5, 0
47959, Moki, 3, 2, 0
24887, username123, 4, 2, 0
51210, bmc, 3, 1, 0
52509, Lucax, 3, 1, 0
32390, MattSt, 3, 1, 0
53560, David, 3, 1, 0
53452, qeschaton, 3, 1, 0
43154, stephen barter, 8, 2, 0
57496, Sidharth Thomas, 3, 3, 0
57636, Disasterkid, 3, 1, 0
57689, Elliot Simon, 3, 1, 0
57898, Hexadecimalism, 13, 3, 0
57697, David, 3, 2, 0
58449, Boris Mulder, 15, 3, 0
59904, Lapatrie, 24, 13, 0
60094, Nougat Xu, 4, 1, 0
61417, code_worker, 27, 19, 0
61880, Rejaul Karim, 17, 7, 0
66737, dbm, 14, 15, 0
67396, Paulfryy, 6, 3, 0
58189, Mnemosyne, 4, 2, 0
67641, dooder, 3, 1, 0
67642, G4bri3l, 7, 7, 0
58209, FenryrMKIII, 14, 1, 0
68226, jen ki, 6, 2, 0
68440, dadrake, 12, 2, 0
68766, Francis Vachon, 7, 2, 0
69249, user69249, 5, 3, 0
33517, wwwslinger, 4, 2, 0
70454, Rahul, 3, 1, 0
70542, Andreas Mastronikolis, 3, 1, 0
71964, aoj, 4, 3, 0
73042, Shamoon Ahmad, 4, 2, 0
68792, hellozq, 7, 2, 0
73501, user73501, 3, 1, 0
74036, Vipul K Reddy, 10, 1, 0
73965, nitrogen, 6, 3, 0
74001, Jason Mathews, 3, 1, 0
75107, Hunter Knighton, 1, 1, 0
75445, Yehuda, 3, 2, 0
69121, Scrappy Coco, 6, 3, 0
73114, Sundeep Pidugu, 18, 9, 0
76923, Shiva, 5, 2, 0
77152, George, 4, 4, 0
39011, oneextrafact, 11, 4, 0
77557, Anton S, 4, 1, 0
46547, Ferus, 3, 2, 0
37243, sunxd, 5, 3, 0
78269, user10796158, 14, 1, 0
78514, stannis, 3, 1, 0
79322, Ishan Babbar, 7, 2, 0
70520, Dravidian, 4, 1, 0
109, JHG, 3, 1, 0
2878, IsidroGH, 3, 2, 0
3106, ontan, 4, 1, 0
5172, user4290511, 10, 4, 0
8938, jsmith54, 3, 3, 0
10131, Ahmad Tay, 4, 1, 0
10510, mayo naise, 3, 3, 0
10816, inversion, 2, 2, 0
12663, JohnnyM, 4, 4, 0
9597, cohoz, 3, 1, 0
13480, intellion, 3, 8, 0
14427, UD1989, 18, 5, 0
15261, OOO, 3, 1, 0
17305, DavideChicco.it, 9, 7, 0
18035, deanjohnr, 3, 1, 0
20952, Erhard Dinhobl, 1, 2, 0
21749, Anshul G., 27, 11, 0
9121, apnorton, 4, 5, 0
25935, icancto, 10, 4, 0
26149, bob, 4, 2, 0
26223, michaelosthege, 1, 2, 0
25824, Pedro_Rodgers, 6, 3, 0
27389, Nishant Bhattacharya, 3, 1, 0
23633, bpachev, 3, 2, 0
28011, Benedikt S. Vogler, 8, 1, 0
28213, ChrisFal, 3, 2, 0
29082, Mridul Birla, 4, 1, 0
30519, MikeL, 6, 3, 0
12919, Il'ya Zhenin, 1, 1, 0
30714, timemachinez, 3, 2, 0
30962, LSola, 7, 7, 0
30822, Nishanth ॐ, 3, 4, 0
33646, Jindra Lacko, 11, 4, 0
37153, Chris, 3, 4, 0
30397, Ashish Rao M, 7, 2, 0
25320, John Smith, 3, 3, 0
39645, AKM, 3, 2, 0
13281, Daniel O, 5, 1, 0
40965, kiri_23, 3, 2, 0
21406, Filippo Mazza, 1, 1, 0
42123, Dane, 3, 3, 0
42737, Amey Agrawal, 8, 4, 0
44424, Nicola, 9, 1, 0
45071, Evan, 4, 3, 0
45206, Boris D. Teoharov, 3, 1, 0
45531, dbaghern, 9, 1, 0
45675, Faaeq, 3, 1, 0
46538, user196060, 4, 1, 0
47883, Nemanja Boskovic, 9, 1, 0
47242, NK7983, 6, 2, 0
41656, swas, 3, 1, 0
49537, user3422929, 6, 1, 0
49787, Jatt, 4, 2, 0
50208, Akalyn, 6, 1, 0
24883, Aaditya ura, 26, 1, 0
50315, Reem Oo, 4, 2, 0
51223, S Datta, 7, 2, 0
24665, Pranit Kothari, 6, 1, 0
51733, Gautam J, 10, 1, 0
51993, Aleksejs Fomins, 4, 1, 0
52972, lelorrain7, 14, 1, 0
53352, Qubix, 12, 1, 0
53600, Laughing Man, 4, 2, 0
56499, manestay, 3, 4, 0
31487, Truong Nguyen, 9, 3, 0
58990, gdmanandamohon, 5, 1, 0
58837, Arun, 7, 1, 0
59139, Hendo Ley, 6, 1, 0
59586, D500, 4, 1, 0
59947, yhelothar, 9, 4, 0
60133, DrMikey, 5, 2, 0
60665, Vincent Roye, 6, 1, 0
58438, NorwegianClassic, 3, 1, 0
62151, Steve Carter, 3, 1, 0
62249, Sean, 3, 4, 0
62700, Hasani, 26, 1, 0
61080, StuckInPhD, 3, 1, 0
37567, André Bergner, 1, 1, 0
64506, Noman, 4, 2, 0
53221, Ajinkya, 4, 3, 0
68232, Fatima, 9, 3, 0
69296, nolw38, 27, 7, 0
69343, jimmy15923, 2, 2, 0
69845, psj, 13, 2, 0
70227, user8238644, 6, 1, 0
70987, Aishwarya patil, 4, 1, 0
71212, Peter Arsenault, 3, 2, 0
71357, Zeruno, 5, 2, 0
73147, Stan Maydan, 4, 2, 0
9091, Dave Liu, 1, 2, 0
73865, Siddhant Singh, 3, 2, 0
75273, user75273, 3, 1, 0
69263, Mario, 36, 6, 0
75868, Sca, 6, 4, 0
71952, Sm1, 14, 4, 0
76715, ludan, 2, 1, 0
77352, manuel mourato, 6, 1, 0
78047, DS_GB, 3, 1, 0
78143, Alter, 7, 1, 0
78512, Gozie, 3, 1, 0
64076, Iordanis, 2, 1, 0
79416, Pavan, 6, 1, 0
80032, Ali Kılınç, 3, 1, 0
2487, the911s, 6, 1, 0
3503, Xuan Dung, 16, 5, 0
3526, uspowpow, 3, 1, 0
5247, rawkintrevo, 14, 6, 0
7842, philshem, 4, 1, 0
9852, Gokul1794, 4, 2, 0
10989, Olologin, 2, 1, 0
11142, Joshua Little, 5, 1, 0
12492, Sharon, 3, 1, 0
292, vzn, 1, 2, 0
12983, Daniel Wonglee, 6, 1, 0
12490, michaelg, 13, 5, 0
3327, kusur, 3, 1, 0
12417, ctwardy, 5, 1, 0
14596, René, 3, 1, 0
14758, DonDyck, 4, 1, 0
15617, Poisson Fish, 3, 3, 0
16249, Aart Goossens, 4, 4, 0
14313, Tu N., 14, 8, 0
17313, tedghosh, 4, 2, 0
18409, nino, 3, 1, 0
17636, estebanpdl, 16, 5, 0
20835, Jeffrey Henke, 4, 2, 0
21396, You_got_it, 3, 3, 0
21737, Robert, 2, 2, 0
21384, coopershooper, 3, 1, 0
24275, Samir, 2, 1, 0
24494, Sorin Comanescu, 6, 3, 0
13391, nafizh, 6, 2, 0
27979, BusinessAlchemist, 4, 3, 0
28815, Feng Wang, 6, 5, 0
29579, MDG, 3, 3, 0
30182, Gil-Mor, 10, 6, 0
10273, H. Shindoh, 1, 1, 0
32374, Mohamed Ahmad, 6, 1, 0
33020, vizakshat, 59, 18, 0
33432, James Griffin, 3, 1, 0
34267, CoderBrien, 6, 2, 0
37268, Emil, 1, 1, 0
38589, maggieto, 3, 1, 0
39534, Kirill, 3, 1, 0
18574, zacdav, 1, 5, 0
39922, megashigger, 3, 1, 0
41448, SoloNasus, 6, 1, 0
41220, jayen, 6, 3, 0
41857, Xer, 3, 2, 0
41894, user184074, 11, 8, 0
41913, Gaurav Jagtap, 6, 1, 0
12731, Li haonan, 3, 1, 0
43679, Scorpionk, 23, 23, 0
44610, Robin, 12, 10, 0
45034, elliotp, 9, 1, 0
45033, DieDen, 6, 1, 0
27015, Jonathan Porter, 3, 4, 0
49752, Neno M., 28, 10, 0
50158, AshleyS, 7, 2, 0
49268, Raady, 14, 2, 0
50935, Midnight, 3, 2, 0
51330, Andres Espinosa, 3, 2, 0
52207, Xander Apponi, 4, 1, 0
52918, Andrew Lockett, 3, 1, 0
42377, pyd, 4, 2, 0
54353, Elliot , 12, 1, 0
3226, Syed Arefinul Haque, 6, 1, 0
37792, H.Z., 7, 3, 0
57410, user3778289, 9, 3, 0
58499, GSKR, 4, 2, 0
59601, Saurabh Singh, 12, 4, 0
62006, Archit Singh, 3, 1, 0
58511, drowyek, 4, 1, 0
63377, Tunder250, 6, 3, 0
64302, nilleeee, 10, 3, 0
65309, hina10531, 13, 1, 0
66036, Anya, 10, 2, 0
66902, David, 4, 2, 0
67361, lona, 9, 3, 0
67679, Ravi kumar, 3, 1, 0
66788, serali, 14, 6, 0
42918, Milan_Harkhani, 6, 3, 0
59389, Sank_BE, 4, 1, 0
66863, baxx, 10, 5, 0
71006, Swapnil Pote, 23, 4, 0
71464, Kartikeya Sharma, 11, 10, 0
73724, Fareishuge, 10, 2, 0
75232, wojteo, 6, 2, 0
75455, Jiayu, 4, 1, 0
75511, D. Christopher, 5, 2, 0
75432, Wouter Vandenputte, 3, 1, 0
76001, Delan, 3, 1, 0
76129, tharun___ data enthusiast, 5, 2, 0
71648, Giang Nguyễn, 6, 6, 0
76177, vanetoj, 9, 2, 0
76825, SMS, 3, 2, 0
77003, Vernica Jain, 3, 1, 0
79193, Russell Gould, 4, 1, 0
59028, Onur Ozbek, 8, 12, 0
80129, Aishwarya A R, 3, 5, 0
5314, ponythewhite, 3, 1, 0
5356, rbaleksandar, 7, 4, 0
9097, user1830108, 3, 2, 0
9587, James Allen, 8, 1, 0
10275, Stéphanie C, 9, 7, 0
10881, arcee123, 6, 5, 0
11116, user3720596, 3, 1, 0
13809, daniel451, 9, 5, 0
15946, So S, 21, 8, 0
16046, machlear7, 3, 1, 0
17159, RyanCacophony, 3, 2, 0
17520, PeppermintBark, 6, 1, 0
17596, John Newman, 16, 4, 0
18369, Anonymint, 14, 6, 0
12345, Arkan, 73, 58, 0
21430, atomsmasher, 3, 2, 0
21676, Shindou, 5, 1, 0
21810, user59419, 3, 1, 0
21862, Chris, 3, 2, 0
26907, David Groppe, 5, 1, 0
27683, agwah, 7, 1, 0
30036, Alex Firsov, 6, 1, 0
30051, TasosGlrs, 6, 3, 0
6518, David Batista, 5, 1, 0
32367, kris, 14, 4, 0
32602, dknight, 3, 2, 0
33349, user4309930, 9, 2, 0
34052, Alfamaster, 3, 2, 0
31135, iprof0214, 14, 2, 0
37548, IronEdward, 35, 16, 0
37574, agn, 3, 1, 0
37510, sariii, 27, 11, 0
6656, habedi, 3, 1, 0
42270, catethos, 3, 1, 0
27537, salhin, 7, 4, 0
42457, user4155621, 4, 2, 0
42501, vito yan, 6, 1, 0
43147, Syed Nauyan Rashid, 13, 1, 0
44101, Tantaros, 27, 3, 0
45297, nightmarish, 9, 1, 0
45494, saeed masoomi, 9, 2, 0
45515, rayanisran, 7, 7, 0
46334, Amresh Giri, 7, 1, 0
9910, DeanLa, 4, 2, 0
46981, ralien, 7, 1, 0
47497, Tiphaine, 5, 1, 0
47659, Hung Hoang, 3, 1, 0
47835, rococo, 4, 1, 0
29645, Anh Phạm, 1, 1, 0
50025, Ollie, 7, 1, 0
51672, delinco, 6, 1, 0
52172, Nesa, 3, 3, 0
52290, bill27, 4, 1, 0
34158, dward4, 3, 1, 0
52572, solaire, 3, 1, 0
53477, user, 22, 22, 0
53799, user53799, 6, 9, 0
49584, Frank, 3, 1, 0
57050, user1011332, 6, 2, 0
54627, NcAdams, 3, 1, 0
57588, plpopk, 19, 12, 0
53937, Supamee, 1, 3, 0
58660, Robinson Crusoe, 4, 1, 0
60679, user2650277, 3, 1, 0
61261, Sai Kumar, 62, 9, 0
53120, jayant singh, 1, 1, 0
61517, shiva, 3, 4, 0
61844, Vipul Rustagi, 3, 1, 0
54151, Vince Miller, 3, 1, 0
58026, morteza, 3, 1, 0
62386, Chris Kehl, 79, 38, 0
33058, cjm2671, 10, 1, 0
62889, burcak, 3, 2, 0
63102, user3631804, 6, 4, 0
63701, YoungResearcher, 3, 1, 0
65004, InfiniteLoop, 4, 2, 0
64386, David, 2, 1, 0
65081, John Doe, 3, 1, 0
65559, Keren, 28, 9, 0
66386, HenryHub, 31, 10, 0
67148, calveeen, 3, 1, 0
62959, Bradley Juma, 6, 1, 0
68235, Fahad Ali Sarwar, 3, 1, 0
68421, Steven Cunden, 10, 3, 0
68448, chemssou, 4, 1, 0
68664, Savinay_, 11, 3, 0
69528, IT experts, 3, 1, 0
69577, Enissay, 3, 1, 0
70546, h_musk, 23, 4, 0
73069, Sacha Perin, 8, 1, 0
73311, Pranav Natekar, 3, 1, 0
73323, Rian Junianto, 5, 4, 0
62973, rsc, 3, 1, 0
73400, ojlm, 7, 4, 0
73832, junmouse, 15, 5, 0
73907, Born New, 24, 9, 0
74477, KCK, 3, 3, 0
75263, Jacob Clark, 3, 1, 0
75987, Mathguy, 4, 1, 0
76044, Alessandro Di Bella, 3, 1, 0
76381, HtG, 3, 3, 0
76760, Kyle, 3, 1, 0
76429, Hey, 4, 1, 0
78058, satznova, 3, 2, 0
78069, somedude1234, 8, 3, 0
79228, Lorenzo S, 3, 2, 0
79845, scrlk, 3, 1, 0
8208, Yohan Chung, 3, 1, 0
5066, Colin Winhall, 3, 1, 0
4803, TuanDT, 3, 1, 0
9511, grill, 6, 1, 0
9799, kosnkov, 4, 1, 0
9807, Chris, 3, 1, 0
10255, grasshopper, 4, 1, 0
6527, zipp, 3, 2, 0
10513, Chris, 9, 4, 0
12350, Rohit, 6, 1, 0
12952, Asif Neyaz Azeez, 1, 2, 0
13562, Jeffrey04, 20, 14, 0
13348, Kai, 8, 7, 0
13775, StevenA, 5, 2, 0
14384, Jason Donnald, 9, 3, 0
14642, zezi, 3, 1, 0
15408, Michael, 6, 1, 0
13046, maggs, 27, 7, 0
13291, Haroon Rashid, 30, 5, 0
16897, Dmitry Kandalov, 5, 4, 0
17267, Jonathan Dine, 6, 1, 0
18195, user2076688, 3, 2, 0
18680, Benjamin Maurer, 5, 1, 0
19003, nor0x, 3, 2, 0
23920, NMR, 10, 1, 0
24303, freezingswallow, 3, 1, 0
24657, farhawa, 6, 1, 0
25432, a25bedc5-3d09-41b8-82fb-ea6c353d75ae, 3, 1, 0
27135, Daniel, 11, 2, 0
27435, mark, 7, 1, 0
27992, Suraj Neupane, 8, 3, 0
28138, yusuf, 10, 5, 0
28917, melih, 8, 1, 0
27873, Prayalankar, 12, 2, 0
31810, DaveTheAl, 10, 3, 0
32189, SVK, 2, 2, 0
32542, Mani, 3, 1, 0
32701, Max NewSite, 3, 1, 0
34130, Tobi, 11, 1, 0
35468, rhytha, 3, 1, 0
37736, Alex, 28, 7, 0
39319, sevo, 3, 2, 0
40388, astudentofmaths, 9, 1, 0
39590, CezarySzulc, 17, 8, 0
42204, Andy G, 6, 1, 0
42648, Harry_pb, 6, 1, 0
43680, Sam Joe, 18, 8, 0
44274, Melchia, 3, 1, 0
45488, Sana Afreen, 3, 2, 0
45804, Aditya, 3, 3, 0
10076, Olel Daniel, 3, 1, 0
32002, JoshuaW1990, 3, 1, 0
47380, John, 22, 3, 0
49624, khaldi, 3, 2, 0
45216, xiA, 5, 2, 0
49770, Paulo A. Ferreira, 4, 2, 0
50257, Shivam Pande, 9, 3, 0
50885, john Mohd, 3, 3, 0
51083, foobarbaz, 6, 3, 0
51462, ToTom, 3, 1, 0
10654, 2daaa, 4, 3, 0
52472, grpaiva, 3, 2, 0
54361, RagingStormlight, 8, 1, 0
54564, lafi raed, 3, 3, 0
54658, Alex Kaczynski, 3, 1, 0
55028, Zach LeFevre, 3, 2, 0
56515, CVirtuous, 3, 1, 0
57385, Aliostad, 8, 4, 0
52768, Stav Bodik, 4, 1, 0
57704, Volta, 3, 1, 0
31200, Halbort, 6, 2, 0
57901, Laure D, 4, 1, 0
58531, LAM NGOC TAM, 3, 2, 0
59608, Ananthakrishnan   M A, 12, 2, 0
60129, Martin G, 9, 2, 0
56923, schrodingercat, 6, 4, 0
60259, Arijit Das, 3, 3, 0
59868, user1906450, 14, 10, 0
61159, wannik, 4, 1, 0
57779, saravanan saminathan, 2, 3, 0
61800, APaul31, 3, 1, 0
61916, ChrisR, 6, 3, 0
58585, bielu000, 3, 1, 0
62548, Shubham Singh rawat, 3, 1, 0
63618, Franc Weser, 9, 1, 0
64895, Furkan Toprak, 9, 1, 0
63718, theantomc, 20, 17, 0
64410, i_rezic, 9, 2, 0
66455, AGP, 5, 2, 0
67200, ManInMoon, 21, 7, 0
69103, Foolish Frog, 3, 1, 0
69757, CHETAN RAJPUT, 4, 1, 0
70950, Jed, 8, 3, 0
25997, Joe Thomson, 3, 2, 0
73183, sumit sharma, 3, 1, 0
73509, Lydia, 6, 2, 0
74223, M. Kaan, 3, 1, 0
75436, thatguyoverthere, 3, 1, 0
75480, username-checkout, 3, 1, 0
76109, dendog, 18, 8, 0
76332, abcd, 3, 2, 0
76456, grim_reaper, 11, 3, 0
76528, user76528, 3, 3, 0
77304, OldTimeRambler, 3, 1, 0
77757, derangedhk417, 3, 1, 0
78363, Alessandro, 4, 1, 0
77519, UZOCHUKWU URUAKPA, 9, 1, 0
79905, sage76, 4, 1, 0
3232, DACW, 4, 4, 0
3284, Hendrik, 3, 1, 0
3550, KurioZ7, 6, 3, 0
4697, Amstell, 4, 2, 0
8158, Ognjen, 11, 1, 0
8234, femibyte, 3, 1, 0
8626, edgaralienfoe, 3, 3, 0
4993, nahraf, 6, 3, 0
10596, Ron Brogan, 3, 1, 0
10094, Alexandru Daia, 16, 4, 0
12533, keval, 9, 6, 0
16291, error_null_pointer, 3, 1, 0
17041, Quamber Ali, 4, 1, 0
17987, JudeLee, 6, 1, 0
20321, lopsi, 3, 1, 0
21075, kesari, 4, 2, 0
18013, ssan, 3, 2, 0
21998, neha, 4, 2, 0
23211, Guy s, 3, 1, 0
21473, WNG, 9, 3, 0
23521, borjab, 1, 2, 0
24288, Georgi Koemdzhiev, 4, 1, 0
24635, James, 3, 1, 0
25093, user134251, 3, 1, 0
25631, Avot, 4, 1, 0
25419, philh, 2, 1, 0
24005, xtluo, 20, 14, 0
26181, nsknsl, 9, 1, 0
26575, Sam, 3, 1, 0
26635, Alex Yu, 3, 4, 0
26408, Dawid Cz, 3, 3, 0
27286, Noah Chalifour, 3, 3, 0
27436, Lucky711, 3, 2, 0
28802, Chris, 4, 4, 0
5344, Luke, 4, 3, 0
29435, SriA, 4, 1, 0
31229, AlonMln, 4, 2, 0
32398, Thorra, 10, 1, 0
31424, nz_21, 3, 1, 0
33386, Spider, 31, 1, 0
33390, Milouga, 2, 1, 0
27114, PSub, 15, 10, 0
37020, Thomas, 5, 3, 0
38302, Tyler L, 3, 2, 0
4841, goh, 3, 4, 0
43215, gingermander, 16, 6, 0
43308, TheDahaka, 3, 2, 0
45299, mtngt, 3, 1, 0
45356, sapal6, 4, 1, 0
45698, H.Rehman, 5, 1, 0
46543, Fernando Irarrázaval G, 4, 1, 0
46654, johnnewbie, 3, 1, 0
32492, Shaido, 28, 9, 0
47169, Fredrik Boston Westman, 3, 6, 0
49878, FirstSlack, 24, 1, 0
50412, Mephisto3, 3, 1, 0
38751, Bert Kellerman, 10, 4, 0
51248, Alex, 3, 1, 0
50175, GotYaNumba, 3, 1, 0
52342, Rotem Shalev, 3, 1, 0
52623, Adam Hendry, 5, 1, 0
30482, Tool, 6, 2, 0
53735, Baxter, 3, 1, 0
53303, listener, 13, 2, 0
54922, Nic, 7, 4, 0
40209, thebeancounter, 6, 1, 0
56645, J L, 3, 1, 0
56947, Sagar Dhungel, 15, 1, 0
57099, Solver, 24, 4, 0
57378, Ramneek Singh Kakkar, 3, 1, 0
58024, user3157855, 3, 1, 0
53056, Mukhit Ismailov, 7, 3, 0
58849, user254087, 9, 1, 0
42742, Shital Shah, 2, 1, 0
60269, Musakkhir Sayyed, 2, 1, 0
53994, Hagbard, 3, 1, 0
62294, Kerem Fidan, 4, 1, 0
62987, Noel, 3, 1, 0
46315, Bs He, 1, 1, 0
64112, minar09, 4, 1, 0
65640, Sabir Ullah, 3, 1, 0
66172, Tom Anderson, 3, 1, 0
66864, miggle, 8, 1, 0
65902, E. Zeytinci, 4, 3, 0
67243, joy lee, 4, 1, 0
67971, Damini Jain, 4, 3, 0
68589, swalkner, 8, 1, 0
69009, sneh gupta, 3, 2, 0
69010, Seph, 3, 1, 0
68954, Lijo, 3, 4, 0
69941, John Spanos, 4, 2, 0
70147, Mong H. Ng, 4, 1, 0
70653, Duc Nguyen, 1, 1, 0
70779, Arohan Ajit, 6, 2, 0
71384, dschuld, 3, 1, 0
61728, Praveenks, 13, 1, 0
21960, user88911, 3, 1, 0
60379, Optimizor, 41, 16, 0
73959, Kaique Santos, 3, 1, 0
28470, Zeus, 4, 4, 0
74460, Cauder, 6, 1, 0
75012, learner_78, 3, 1, 0
75028, Learning, 11, 6, 0
75336, Juan González, 3, 1, 0
75450, Chayan Roychoudhury Banerjee, 6, 4, 0
75630, Alex Marshall, 12, 2, 0
75944, Galuoises, 3, 1, 0
76286, Jaahnvi Kulkarni, 3, 1, 0
77253, Dorami, 3, 2, 0
46672, Pardhu, 3, 1, 0
77977, tenzin bhotia, 6, 1, 0
78730, Koko, 4, 5, 0
